"Date","Period","OperationalLessIndustrial","Industrial"
38745,7,3548.269974,1209.730026
38745,8,3531.355942,1194.644058
38745,9,3548.24548,1207.75452
38745,10,3558.458214,1215.541786
38745,11,3739.39931,1152.60069
38745,12,3781.281868,1150.718132
38745,13,3966.20088,1155.79912
38745,14,4105.369338,1210.630662
38745,15,4214.719228,1223.280772
38745,16,4359.410928,1212.589072
38745,17,4511.45471,1214.54529
38745,18,4657.176514,1196.823486
38745,19,4704.405972,1205.594028
38745,20,4766.042082,1209.957918
38745,21,4764.22623,1219.77377
38745,22,4836.951718,1219.048282
38745,23,4911.492142,1160.507858
38745,24,4934.248606,1161.751394
38745,25,4877.975576,1230.024424
38745,26,4907.645976,1174.354024
38745,27,4830.474702,1229.525298
38745,28,4780.933248,1223.066752
38745,29,4802.241292,1163.758708
38745,30,4828.452066,1157.547934
38745,31,4838.944432,1149.055568
38745,32,4844.86831,1213.13169
38745,33,4914.873552,1177.126448
38745,34,4979.753542,1168.246458
38745,35,4932.334098,1173.665902
38745,36,4860.572642,1205.427358
38745,37,4852.09693,1157.90307
38745,38,4784.616814,1155.383186
38745,39,4730.989832,1157.010168
38745,40,4718.4855,1209.5145
38745,41,4740.08097,1209.91903
38745,42,4699.94183,1212.05817
38745,43,4572.051532,1211.948468
38745,44,4441.5804,1198.4196
38745,45,4345.574646,1150.425354
38745,46,4263.180954,1172.819046
38745,47,4449.240068,1178.759932
38745,48,4337.772136,1180.227864
38746,1,4160.469144,1139.530856
38746,2,4001.831052,1144.168948
38746,3,4260.45037,1195.54963
38746,4,4159.093044,1144.906956
38746,5,3863.596912,1204.403088
38746,6,3716.334094,1153.665906
38746,7,3575.104762,1200.895238
38746,8,3499.51974,1192.48026
38746,9,3484.983194,1217.016806
38746,10,3550.611684,1163.388316
38746,11,3560.548668,1211.451332
38746,12,3556.69127,1211.30873
38746,13,3647.482704,1222.517296
38746,14,3837.269896,1154.730104
38746,15,3913.135424,1154.864576
38746,16,4047.876382,1154.123618
38746,17,4233.216476,1154.783524
38746,18,4414.878182,1155.121818
38746,19,4625.1765,1136.8235
38746,20,4746.72499,1199.27501
38746,21,4960.915706,1135.084294
38746,22,5008.14351,1195.85649
38746,23,5215.913526,1132.086474
38746,24,5248.019538,1179.980462
38746,25,5373.646406,1132.353594
38746,26,5442.725354,1143.274646
38746,27,5542.851854,1153.148146
38746,28,5499.579302,1228.420698
38746,29,5600.321038,1205.678962
38746,30,5650.157836,1203.842164
38746,31,5730.144544,1201.855456
38746,32,5792.845552,1207.154448
38746,33,5823.914966,1216.085034
38746,34,5876.283026,1203.716974
38746,35,5793.470888,1206.529112
38746,36,5732.627612,1199.372388
38746,37,5567.718572,1216.281428
38746,38,5395.152834,1194.847166
38746,39,5226.713566,1211.286434
38746,40,5273.660722,1152.339278
38746,41,5189.517854,1208.482146
38746,42,5058.189968,1219.810032
38746,43,4876.331776,1187.668224
38746,44,4634.362008,1199.637992
38746,45,4458.923172,1199.076828
38746,46,4279.065688,1200.934312
38746,47,4477.748506,1162.251494
38746,48,4324.685124,1203.314876
38747,1,4083.788192,1202.211808
38747,2,3959.212376,1188.787624
38747,3,4252.328202,1201.671798
38747,4,4102.437628,1207.562372
38747,5,3874.298504,1197.701496
38747,6,3717.447212,1186.552788
38747,7,3684.870918,1147.129082
38747,8,3610.738932,1199.261068
38747,9,3660.26712,1205.73288
38747,10,3794.946768,1209.053232
38747,11,4127.635274,1202.364726
38747,12,4441.33717,1162.66283
38747,13,4774.658986,1223.341014
38747,14,5148.557882,1191.442118
38747,15,5139.316,1258.684
38747,16,5263.981648,1254.018352
38747,17,5390.052628,1249.947372
38747,18,5382.04472,1257.95528
38747,19,5439.800208,1230.199792
38747,20,5452.834828,1241.165172
38747,21,5512.149714,1195.850286
38747,22,5469.290486,1244.709514
38747,23,5504.419424,1183.580576
38747,24,5412.31449,1253.68551
38747,25,5464.168996,1193.831004
38747,26,5407.827792,1250.172208
38747,27,5460.44783,1187.55217
38747,28,5403.773542,1240.226458
38747,29,5397.27646,1226.72354
38747,30,5413.923548,1214.076452
38747,31,5366.496536,1247.503464
38747,32,5432.453072,1193.546928
38747,33,5350.124114,1237.875886
38747,34,5219.59595,1250.40405
38747,35,4988.532068,1233.467932
38747,36,4798.331542,1219.668458
38747,37,4615.729472,1230.270528
38747,38,4471.886294,1250.113706
38747,39,4496.411868,1175.588132
38747,40,4480.618328,1229.381672
38747,41,4564.066124,1169.933876
38747,42,4395.267038,1214.732962
38747,43,4250.74487,1181.25513
38747,44,3989.769644,1244.230356
38747,45,3877.625918,1216.374082
38747,46,3843.61515,1182.38485
38747,47,4143.575394,1202.424606
38747,48,4120.764314,1185.235686
38748,1,3880.763728,1223.236272
38748,2,3740.009132,1231.990868
38748,3,4093.7721,1220.2279
38748,4,3931.481014,1218.518986
38748,5,3758.426746,1165.573254
38748,6,3571.778456,1200.221544
38748,7,3505.862416,1192.137584
38748,8,3443.225794,1246.774206
38748,9,3487.351316,1228.648684
38748,10,3631.92512,1222.07488
38748,11,3994.91521,1169.08479
38748,12,4289.350224,1174.649776
38748,13,4680.07204,1217.92796
38748,14,5027.748028,1212.251972
38748,15,4906.595746,1213.404254
38748,16,4944.332894,1211.667106
38748,17,5034.457926,1201.542074
38748,18,5053.584914,1218.415086
38748,19,5106.763278,1169.236722
38748,20,5117.20412,1218.79588
38748,21,5202.23829,1225.76171
38748,22,5249.873476,1218.126524
38748,23,5282.3847,1219.6153
38748,24,5367.936694,1168.063306
38748,25,5414.936736,1171.063264
38748,26,5341.842032,1230.157968
38748,27,5390.475968,1229.524032
38748,28,5417.581102,1234.418898
38748,29,5456.227198,1223.772802
38748,30,5475.792622,1212.207378
38748,31,5580.789434,1163.210566
38748,32,5541.513078,1222.486922
38748,33,5587.838014,1164.161986
38748,34,5441.842056,1208.157944
38748,35,5303.686552,1152.313448
38748,36,5059.25474,1198.74526
38748,37,4892.273902,1149.726098
38748,38,4727.086342,1202.913658
38748,39,4694.013062,1167.986938
38748,40,4748.391774,1171.608226
38748,41,4749.252706,1176.747294
38748,42,4641.032964,1182.967036
38748,43,4469.868468,1172.131532
38748,44,4230.76379,1189.23621
38748,45,4019.035324,1242.964676
38748,46,4022.123696,1193.876304
38748,47,4270.213242,1245.786758
38748,48,4243.747808,1200.252192
38749,1,3966.55985,1231.44015
38749,2,3824.627508,1237.372492
38749,3,4178.664366,1245.335634
38749,4,4020.099896,1233.900104
38749,5,3802.143486,1227.856514
38749,6,3635.320572,1222.679428
38749,7,3538.40594,1227.59406
38749,8,3527.783652,1246.216348
38749,9,3671.48972,1176.51028
38749,10,3758.081194,1213.918806
38749,11,4074.351428,1219.648572
38749,12,4415.803314,1232.196686
38749,13,4888.986936,1221.013064
38749,14,5230.366868,1255.633132
38749,15,5278.398844,1191.601156
38749,16,5324.311962,1183.688038
38749,17,5471.74641,1188.25359
38749,18,5460.38711,1261.61289
38749,19,5553.287906,1192.712094
38749,20,5569.97069,1188.02931
38749,21,5598.47228,1191.52772
38749,22,5561.535242,1238.464758
38749,23,5542.969822,1224.030178
38749,24,5552.685504,1239.314496
38749,25,5533.929946,1238.070054
38749,26,5594.331914,1241.668086
38749,27,5592.912288,1239.087712
38749,28,5650.735332,1171.264668
38749,29,5546.129376,1221.870624
38749,30,5563.750426,1166.249574
38749,31,5563.829132,1228.170868
38749,32,5557.698258,1218.301742
38749,33,5607.62182,1170.37818
38749,34,5425.87364,1240.12636
38749,35,5282.086834,1221.913166
38749,36,5074.899218,1223.100782
38749,37,4964.949336,1209.050664
38749,38,4863.198354,1162.801646
38749,39,4776.029814,1215.970186
38749,40,4762.939542,1227.060458
38749,41,4731.783682,1168.216318
38749,42,4507.67332,1218.32668
38749,43,4347.915574,1222.084426
38749,44,4119.673004,1224.326996
38749,45,3938.69384,1239.30616
38749,46,3876.839062,1223.160938
38749,47,4166.378046,1215.621954
38749,48,4119.787064,1222.212936
38750,1,3949.486296,1112.513704
38750,2,3769.300998,1126.699002
38750,3,4109.62271,1176.37729
38750,4,3995.878264,1168.121736
38750,5,3731.001992,1222.998008
38750,6,3562.509722,1211.490278
38750,7,3495.562832,1206.437168
38750,8,3476.854234,1219.145766
38750,9,3611.882742,1146.117258
38750,10,3725.312694,1146.687306
38750,11,4041.24129,1142.75871
38750,12,4336.676698,1207.323302
38750,13,4852.302138,1161.697862
38750,14,5160.0406,1161.9594
38750,15,5064.702956,1163.297044
38750,16,5033.076314,1158.923686
38750,17,5114.467506,1165.532494
38750,18,5149.7308,1172.2692
38750,19,5191.947288,1174.052712
38750,20,5240.326832,1157.673168
38750,21,5276.7302,1159.2698
38750,22,5312.8177,1115.1823
38750,23,5318.368814,1147.631186
38750,24,5329.175732,1183.824268
38750,25,5360.129222,1186.870778
38750,26,5377.475894,1182.524106
38750,27,5400.873788,1129.126212
38750,28,5454.112726,1117.887274
38750,29,5370.10136,1183.89864
38750,30,5360.967456,1171.032544
38750,31,5320.161984,1215.838016
38750,32,5401.381144,1164.618856
38750,33,5292.82364,1209.17636
38750,34,5258.650324,1165.349676
38750,35,5006.348412,1225.651588
38750,36,4896.017544,1163.982456
38750,37,4657.26713,1220.73287
38750,38,4628.677292,1177.322708
38750,39,4522.350642,1247.649358
38750,40,4627.32312,1184.67688
38750,41,4542.965586,1247.034414
38750,42,4452.93942,1235.06058
38750,43,4251.327746,1236.672254
38750,44,4027.045954,1256.954046
38750,45,3885.514046,1246.485954
38750,46,3828.019074,1191.980926
38750,47,4122.984256,1241.015744
38750,48,4058.950522,1247.049478
38751,1,3873.508104,1242.491896
38751,2,3712.190662,1235.809338
38751,3,4094.353546,1229.646454
38751,4,3931.553352,1222.446648
38751,5,3765.093904,1168.906096
38751,6,3555.223122,1218.776878
38751,7,3525.547672,1160.452328
38751,8,3461.930732,1236.069268
38751,9,3489.27614,1242.72386
38751,10,3637.93746,1238.06254
38751,11,3919.03144,1216.96856
38751,12,4256.656448,1219.343552
38751,13,4706.08536,1229.91464
38751,14,5054.260796,1241.739204
38751,15,4932.145344,1249.854656
38751,16,4945.348114,1258.651886
38751,17,5024.541564,1241.458436
38751,18,5139.083186,1196.916814
38751,19,5130.401172,1243.598828
38751,20,5276.070414,1195.929586
38751,21,5261.992692,1248.007308
38751,22,5346.961528,1197.038472
38751,23,5305.482666,1224.517334
38751,24,5364.260194,1179.739806
38751,25,5312.165992,1219.834008
38751,26,5362.018762,1179.981238
38751,27,5341.408892,1242.591108
38751,28,5300.099786,1241.900214
38751,29,5271.651356,1224.348644
38751,30,5266.906374,1193.093626
38751,31,5223.186528,1250.813472
38751,32,5204.147212,1233.852788
38751,33,5182.617954,1235.382046
38751,34,5085.6784,1228.3216
38751,35,4936.900498,1217.099502
38751,36,4774.910522,1167.089478
38751,37,4628.092942,1169.907058
38751,38,4476.26878,1233.73122
38751,39,4484.437614,1183.562386
38751,40,4524.619736,1177.380264
38751,41,4473.907444,1184.092556
38751,42,4341.231632,1176.768368
38751,43,4189.53562,1230.46438
38751,44,4061.674332,1170.325668
38751,45,3931.73041,1176.26959
38751,46,3818.687912,1227.312088
38751,47,4183.918584,1170.081416
38751,48,4083.486286,1166.513714
38752,1,3814.26867,1217.73133
38752,2,3718.77761,1171.22239
38752,3,4026.26108,1219.73892
38752,4,3884.699024,1215.300976
38752,5,3654.226062,1223.773938
38752,6,3462.306254,1231.693746
38752,7,3404.06661,1209.93339
38752,8,3354.138656,1209.861344
38752,9,3395.506788,1152.493212
38752,10,3373.414138,1200.585862
38752,11,3552.216518,1167.783482
38752,12,3529.619174,1218.380826
38752,13,3701.936866,1226.063134
38752,14,3934.974918,1167.025082
38752,15,3960.326184,1219.673816
38752,16,4114.148876,1151.851124
38752,17,4208.538056,1195.461944
38752,18,4253.01635,1204.98365
38752,19,4321.863586,1200.136414
38752,20,4329.296282,1212.703718
38752,21,4388.710086,1197.289914
38752,22,4394.50191,1201.49809
38752,23,4455.115454,1142.884546
38752,24,4378.593794,1197.406206
38752,25,4444.034286,1143.965714
38752,26,4361.446412,1200.553588
38752,27,4401.660578,1154.339422
38752,28,4360.458556,1193.541444
38752,29,4402.706752,1147.293248
38752,30,4383.316588,1166.683412
38752,31,4434.16261,1157.83739
38752,32,4502.046352,1149.953648
38752,33,4395.652472,1226.347528
38752,34,4434.396924,1227.603076
38752,35,4351.08011,1240.91989
38752,36,4302.981778,1229.018222
38752,37,4190.074172,1219.925828
38752,38,4098.274602,1217.725398
38752,39,4013.364518,1208.635482
38752,40,4105.65645,1214.34355
38752,41,4176.527228,1163.472772
38752,42,4089.604932,1220.395068
38752,43,3966.261764,1219.738236
38752,44,3861.784382,1208.215618
38752,45,3813.946816,1162.053184
38752,46,3730.381934,1201.618066
38752,47,3995.409724,1196.590276
38752,48,3931.87767,1206.12233
38753,1,3721.411114,1208.588886
38753,2,3596.163502,1219.836498
38753,3,3921.23623,1194.76377
38753,4,3829.560512,1148.439488
38753,5,3561.99336,1198.00664
38753,6,3361.225808,1212.774192
38753,7,3267.754154,1206.245846
38753,8,3207.182296,1188.817704
38753,9,3213.74943,1164.25057
38753,10,3149.722592,1220.277408
38753,11,3218.935568,1175.064432
38753,12,3178.372224,1229.627776
38753,13,3255.064768,1212.935232
38753,14,3381.809572,1214.190428
38753,15,3450.232906,1231.767094
38753,16,3567.50661,1226.49339
38753,17,3722.941496,1169.058504
38753,18,3807.861974,1178.138026
38753,19,3839.49764,1222.50236
38753,20,3956.96864,1163.03136
38753,21,3979.442378,1202.557622
38753,22,4021.724636,1220.275364
38753,23,4069.48633,1214.51367
38753,24,4060.0191,1229.9809
38753,25,4142.611436,1163.388564
38753,26,4132.931916,1169.068084
38753,27,4165.342186,1168.657814
38753,28,4125.873306,1214.126694
38753,29,4155.370716,1224.629284
38753,30,4220.568584,1211.431416
38753,31,4244.862022,1215.137978
38753,32,4385.387862,1150.612138
38753,33,4381.234406,1146.765594
38753,34,4427.064204,1142.935796
38753,35,4368.97216,1215.02784
38753,36,4317.81019,1202.18981
38753,37,4243.344442,1212.655558
38753,38,4152.530946,1213.469054
38753,39,4115.11983,1230.88017
38753,40,4211.58907,1220.41093
38753,41,4314.263146,1167.736854
38753,42,4153.728978,1220.271022
38753,43,3983.92427,1208.07573
38753,44,3812.623992,1219.376008
38753,45,3742.530906,1163.469094
38753,46,3700.670444,1173.329556
38753,47,3908.52073,1229.47927
38753,48,3845.201442,1232.798558
38754,1,3701.110486,1232.889514
38754,2,3602.938986,1225.061014
38754,3,3956.359318,1239.640682
38754,4,3831.71917,1224.28083
38754,5,3621.893618,1224.106382
38754,6,3464.15843,1221.84157
38754,7,3366.474158,1211.525842
38754,8,3406.657224,1179.342776
38754,9,3400.02946,1225.97054
38754,10,3612.835062,1175.164938
38754,11,3872.883408,1175.116592
38754,12,4136.061962,1181.938038
38754,13,4625.088314,1176.911686
38754,14,4976.780886,1163.219114
38754,15,4899.521624,1182.478376
38754,16,4949.913922,1190.086078
38754,17,5058.610542,1199.389458
38754,18,5114.38276,1199.61724
38754,19,5115.244084,1214.755916
38754,20,5127.417134,1200.582866
38754,21,5178.955452,1203.044548
38754,22,5238.495886,1197.504114
38754,23,5234.013222,1187.986778
38754,24,5247.456176,1180.543824
38754,25,5291.26559,1170.73441
38754,26,5307.024834,1178.975166
38754,27,5251.759892,1186.240108
38754,28,5171.7561,1188.2439
38754,29,5090.36371,1171.63629
38754,30,5085.699608,1186.300392
38754,31,5112.771006,1171.228994
38754,32,5116.202504,1193.797496
38754,33,5077.703,1196.297
38754,34,4999.23367,1186.76633
38754,35,4796.114856,1193.885144
38754,36,4595.294198,1188.705802
38754,37,4412.890032,1189.109968
38754,38,4279.063302,1252.936698
38754,39,4329.57446,1186.42554
38754,40,4419.430536,1164.569464
38754,41,4370.382914,1225.617086
38754,42,4304.23309,1171.76691
38754,43,4083.203192,1222.796808
38754,44,3925.394422,1224.605578
38754,45,3783.269584,1228.730416
38754,46,3740.245696,1223.754304
38754,47,4013.635952,1228.364048
38754,48,4033.968362,1166.031638
38755,1,3825.098748,1222.901252
38755,2,3687.418628,1222.581372
38755,3,4041.629416,1228.370584
38755,4,3899.530378,1230.469622
38755,5,3700.480406,1217.519594
38755,6,3500.375256,1225.624744
38755,7,3444.408276,1211.591724
38755,8,3389.08219,1208.91781
38755,9,3508.233648,1145.766352
38755,10,3621.18083,1144.81917
38755,11,3947.880544,1216.119456
38755,12,4260.872368,1213.127632
38755,13,4803.262476,1170.737524
38755,14,5061.640276,1178.359724
38755,15,4926.555164,1173.444836
38755,16,4913.51355,1182.48645
38755,17,4963.744848,1178.255152
38755,18,4976.475924,1167.524076
38755,19,5011.844372,1164.155628
38755,20,5048.35159,1165.64841
38755,21,5069.85671,1168.14329
38755,22,5112.913904,1167.086096
38755,23,5106.60896,1177.39104
38755,24,5105.76758,1174.23242
38755,25,5121.484856,1178.515144
38755,26,5150.404864,1179.595136
38755,27,5159.6906,1182.3094
38755,28,5163.507098,1172.492902
38755,29,5125.983564,1176.016436
38755,30,5129.485138,1162.514862
38755,31,5155.140804,1162.859196
38755,32,5155.925956,1164.074044
38755,33,5074.74253,1211.25747
38755,34,5033.27929,1210.72071
38755,35,4832.953516,1207.046484
38755,36,4666.314928,1215.685072
38755,37,4533.662224,1156.337776
38755,38,4409.863484,1204.136516
38755,39,4420.737876,1165.262124
38755,40,4467.216082,1214.783918
38755,41,4486.312322,1213.687678
38755,42,4384.675158,1227.324842
38755,43,4188.148476,1221.851524
38755,44,3987.558386,1222.441614
38755,45,3830.783496,1223.216504
38755,46,3809.894992,1168.105008
38755,47,4075.27237,1210.72763
38755,48,4031.420572,1216.579428
38756,1,3854.639688,1221.360312
38756,2,3774.21831,1153.78169
38756,3,4059.448408,1206.551592
38756,4,3926.254724,1213.745276
38756,5,3733.694178,1202.305822
38756,6,3532.946172,1213.053828
